target,execution time in ns
./build/lanczos__b,3534286279
./build/lanczos__b,3555073164
./build/lanczos__b,3594273127
./build/lanczos__b,3265782183
./build/lanczos__b,3109853141
./build/lanczos__b,2740259492
./build/lanczos__b took about 3.268 s on average,
./build/linear__b,1397868334
./build/linear__b,1707632815
./build/linear__b,1995037257
./build/linear__b,2049876895
./build/linear__b,2154917693
./build/linear__b,2143972426
./build/linear__b,2078083287
./build/linear__b,1870663812
./build/linear__b,1636052658
./build/linear__b,1344273798
./build/linear__b,1636595912
./build/linear__b,1890297467
./build/linear__b,2348045817
./build/linear__b,2153169446
./build/linear__b,2159899368
./build/linear__b,2054472166
./build/linear__b,1882595594
./build/linear__b,1679150000
./build/linear__b,1382497861
./build/linear__b,1631264015
./build/linear__b,1880775694
./build/linear__b,2266390873
./build/linear__b,2141909080
./build/linear__b,2145024136
./build/linear__b,2353506505
./build/linear__b,1879501769
./build/linear__b,1641542770
./build/linear__b,1348405575
./build/linear__b,1634749677
./build/linear__b,1863585758
./build/linear__b,2096089715
./build/linear__b,2301331020
./build/linear__b,2243881097
./build/linear__b,2221553235
./build/linear__b,1898857395
./build/linear__b,1718902820
./build/linear__b,1489008067
./build/linear__b took about 1.901 s on average,
./build/nearest__b,1193081677
./build/nearest__b,1420884344
./build/nearest__b,1646778676
./build/nearest__b,1817676811
./build/nearest__b,1883632406
./build/nearest__b,1787739672
./build/nearest__b,1806367921
./build/nearest__b,1714099322
./build/nearest__b,1446576249
./build/nearest__b,1166960838
./build/nearest__b,1683445394
./build/nearest__b,1824344799
./build/nearest__b,1942081790
./build/nearest__b,1907892374
./build/nearest__b,1912022956
./build/nearest__b,1698658588
./build/nearest__b,1577384996
./build/nearest__b,1585610886
./build/nearest__b,1361302707
./build/nearest__b,1427564189
./build/nearest__b,1907331353
./build/nearest__b,1929058912
./build/nearest__b,1992224248
./build/nearest__b,2131449462
./build/nearest__b,1834065864
./build/nearest__b,1717644902
./build/nearest__b,1425789660
./build/nearest__b,1249244897
./build/nearest__b,1397095178
./build/nearest__b,1824394310
./build/nearest__b,1987904073
./build/nearest__b,2026119306
./build/nearest__b,1986009400
./build/nearest__b,1862473396
./build/nearest__b,1648563901
./build/nearest__b,1399005789
./build/nearest__b,1178932446
./build/nearest__b took about 1.684 s on average,
